"1-199 equipable items, 200- potions, 300- scrolls, 400-books, 500- artifacts, 600 quest items 700- message scrolls "																
Item #	Pic File	Name	Value	Equip Stat	Skill Group	Mod1	Mod2	material	ID/Rep/St	Not identified name	Sprite Index	VarA	VarB	Equip X	Equip Y	Notes
249	item180	震撼药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以在非魔法的武器上增加三十分钟的火花属性。要使用这罐药剂，拿起药剂并且在非魔法武器的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
250	item180	快速药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以在非魔法的武器上增加三十分钟的快速属性。要使用这罐药剂，拿起药剂并且在非魔法武器的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
251	item180	治疗麻痹	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	治疗麻痹。要喝下这罐药剂，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
252	item180	神圣恢复剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	移除所有特殊状况（除了死亡、石化、形神俱灭之外）。要喝下这罐药剂，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
253	item180	神圣医疗剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	治疗五倍药剂强度的生命点数。要喝下这罐药剂，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
254	item180	神圣力量	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	治疗五倍药剂强度的法力点数。要喝下这罐药剂，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
255	item180	幸运暴增	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的幸运增强，幸运增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
256	item180	火系抵抗	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的对火焰抵抗力增强，对火焰抵抗力增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
257	item180	风系抵抗	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的风系法术抵抗力增强，风系法术抵抗力增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
258	item180	水系抵抗	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的水系法术抵抗力增强，水系法术抵抗力增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
259	item180	地系抵抗	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的地系法术抵抗力增强，地系法术抵抗力增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
260	item180	心系抵抗	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的心系法术抵抗力增强，心系法术抵抗力增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
261	item180	体系抵抗	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的体系法术抵抗力增强，体系法术抵抗力增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
262	item182	解除石化	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	治疗石化。要喝下这罐药剂，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
263	item182	杀灭药剂	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	本药剂可以在非魔法的武器上增加杀龙属性。要使用这罐药剂，拿起药剂并且在非魔法武器的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
264	item182	纯粹幸运	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	可以永远的增加五十点的幸运属性。要饮用这罐药剂，拿起药剂并且人物图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
265	item182	纯粹速度	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	可以永远的增加五十点的速度属性。要饮用这罐药剂，拿起药剂并且人物图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
266	item182	纯粹智力	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	可以永远的增加五十点的智力属性。要饮用这罐药剂，拿起药剂并且人物图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
267	item182	纯粹耐力	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	可以永远的增加五十点的耐力属性。要饮用这罐药剂，拿起药剂并且人物图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
268	item182	纯粹人格	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	可以永远的增加五十点的人格属性。要饮用这罐药剂，拿起药剂并且人物图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
269	item182	纯粹精确度	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	可以永远的增加五十点的精确度属性。要饮用这罐药剂，拿起药剂并且人物图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
270	item182	纯粹力量	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	可以永远的增加五十点的力量属性。要饮用这罐药剂，拿起药剂并且人物图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
271	item182	活化青春	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	移除所有非自然的老化。要饮用这罐药剂，拿起药剂并且人物图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
272	null	_potion/reagent272	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent272
273	null	_potion/reagent273	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent273
274	null	_potion/reagent274	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent274
275	null	_potion/reagent275	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent275
276	null	_potion/reagent276	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent276
277	null	_potion/reagent277	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent277
278	null	_potion/reagent278	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent278
279	null	_potion/reagent279	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent279
280	null	_potion/reagent280	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent280
281	null	_potion/reagent281	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent281
282	null	_potion/reagent282	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent282
283	null	_potion/reagent283	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent283
284	null	_potion/reagent284	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent284
285	null	_potion/reagent285	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent285
286	null	_potion/reagent286	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent286
287	null	_potion/reagent287	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent287
288	null	_potion/reagent288	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent288
289	null	_potion/reagent289	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent289
290	null	_potion/reagent290	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent290
291	null	_potion/reagent291	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent291
292	null	_potion/reagent292	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent292
293	null	_potion/reagent293	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent293
294	null	_potion/reagent294	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent294
295	null	_potion/reagent295	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent295
296	null	_potion/reagent296	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent296
297	null	_potion/reagent297	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent297
298	null	_potion/reagent298	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent298
299	null	_potion/reagent299	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent299
300	item199	火把之光	10	Sscroll	Misc	S1	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
301	item199	火焰箭	20	Sscroll	Misc	S2	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
302	item199	抗火术	30	Sscroll	Misc	S3	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
303	item199	火焰光	40	Sscroll	Misc	S4	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
304	item200	加速术	50	Sscroll	Misc	S5	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
305	item200	火球术	75	Sscroll	Misc	S6	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
306	item200	火刺术	100	Sscroll	Misc	S7	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
307	item202	献祭术	150	Sscroll	Misc	S8	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
308	item202	陨石雨	200	Sscroll	Misc	S9	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
309	item202	炼狱术	300	Sscroll	Misc	S10	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
310	item201	炎灼术	500	Sscroll	Misc	S11	1	2	10	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
311	item199	巫师之眼	10	Sscroll	Misc	S12	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
312	item199	羽落术	20	Sscroll	Misc	S13	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
313	item199	抗风术	30	Sscroll	Misc	S14	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
314	item199	火花术	40	Sscroll	Misc	S15	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
315	item200	跳跃术	50	Sscroll	Misc	S16	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
316	item200	护盾术	75	Sscroll	Misc	S17	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
317	item200	闪电术	100	Sscroll	Misc	S18	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
318	item202	隐形术	150	Sscroll	Misc	S19	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
319	item202	内爆术	200	Sscroll	Misc	S20	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
320	item202	飞行术	300	Sscroll	Misc	S21	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
321	item201	星爆术	500	Sscroll	Misc	S22	1	2	10	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
322	item199	唤醒	10	Sscroll	Misc	S23	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
323	item199	喷毒术	20	Sscroll	Misc	S24	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
324	item199	抗水术	30	Sscroll	Misc	S25	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
325	item199	冰锥术	40	Sscroll	Misc	S26	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
326	item200	水上飞	50	Sscroll	Misc	S27	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
327	item200	物品充能	75	Sscroll	Misc	S28	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
328	item200	酸爆术	100	Sscroll	Misc	S29	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
329	item202	物品附魔	150	Sscroll	Misc	S30	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
330	item202	城镇传送	200	Sscroll	Misc	S31	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
331	item202	冰爆术	300	Sscroll	Misc	S32	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
332	item201	洛伊德的信标	500	Sscroll	Misc	S33	1	2	10	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
333	item199	震撼术	10	Sscroll	Misc	S34	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
334	item199	缓慢术	20	Sscroll	Misc	S35	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
335	item199	抗地术	30	Sscroll	Misc	S36	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
336	item199	致命虫群	40	Sscroll	Misc	S37	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
337	item200	石肤术	50	Sscroll	Misc	S38	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
338	item200	刀锋术	75	Sscroll	Misc	S39	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
339	item200	生肌长肉	100	Sscroll	Misc	S40	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
340	item202	岩爆术	150	Sscroll	Misc	S41	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
341	item202	念动力	200	Sscroll	Misc	S42	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
342	item202	死亡之花	300	Sscroll	Misc	S43	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
343	item201	质量干扰	500	Sscroll	Misc	S44	1	2	10	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
344	item199	侦测生命	10	Sscroll	Misc	S45	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
345	item199	祝福术	20	Sscroll	Misc	S46	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
346	item199	命运	30	Sscroll	Misc	S47	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
347	item199	超度不死生物	40	Sscroll	Misc	S48	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
348	item200	移除诅咒	50	Sscroll	Misc	S49	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
349	item200	护身术	75	Sscroll	Misc	S50	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
350	item200	豪气术	100	Sscroll	Misc	S51	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
351	item202	魂鞭	150	Sscroll	Misc	S52	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
352	item202	死者复生	200	Sscroll	Misc	S53	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
353	item202	生命分享	300	Sscroll	Misc	S54	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
354	item201	复活大法	500	Sscroll	Misc	S55	1	2	10	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
355	item199	传心术	10	Sscroll	Misc	S56	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
356	item199	移除恐惧	20	Sscroll	Misc	S57	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
357	item199	抗心术	30	Sscroll	Misc	S58	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
358	item199	心灵震爆	40	Sscroll	Misc	S59	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
359	item200	魅惑术	50	Sscroll	Misc	S60	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
360	item200	治疗麻痹	75	Sscroll	Misc	S61	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
361	item200	狂暴术	100	Sscroll	Misc	S62	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
362	item202	多人恐惧	150	Sscroll	Misc	S63	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
363	item202	治疗疯狂	200	Sscroll	Misc	S64	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
364	item202	精神震撼	300	Sscroll	Misc	S65	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
365	item201	奴役术	500	Sscroll	Misc	S66	1	2	10	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
366	item199	治疗虚弱	10	Sscroll	Misc	S67	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
367	item199	治疗大法	20	Sscroll	Misc	S68	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
368	item199	抗体系法术	30	Sscroll	Misc	S69	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
369	item199	伤害	40	Sscroll	Misc	S70	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
370	item200	再生术	50	Sscroll	Misc	S71	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
371	item200	医疗中毒	75	Sscroll	Misc	S72	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
372	item200	重锤手	100	Sscroll	Misc	S73	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
373	item202	医治疾病	150	Sscroll	Misc	S74	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
374	item202	魔法防护	200	Sscroll	Misc	S75	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
375	item202	飞拳	300	Sscroll	Misc	S76	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
376	item201	强力治疗	500	Sscroll	Misc	S77	1	2	10	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
377	item199	光箭术	100	Sscroll	Misc	S78	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
378	item199	摧毁不死生物	150	Sscroll	Misc	S79	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
379	item199	解除魔法	200	Sscroll	Misc	S80	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
380	item199	麻痹	250	Sscroll	Misc	S81	1	2	1	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
381	item200	召唤元素	300	Sscroll	Misc	S82	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
382	item200	诸神之日	350	Sscroll	Misc	S83	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
383	item200	光锥术	400	Sscroll	Misc	S84	1	2	2	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
384	item202	防护之日	500	Sscroll	Misc	S85	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
385	item202	力量之时	600	Sscroll	Misc	S86	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
386	item202	阳光术	750	Sscroll	Misc	S87	1	2	5	法术卷轴	77	0	0	0	0	一个法术卷轴。要施展这个法术，您必须将这个卷轴拿起来，并且在物品栏中的人物画像上点选鼠标左键。
