Item #	Pic File	Name	Value	Equip Stat	Skill Group	Mod1	Mod2	material	ID/Rep/St	Not identified name	Sprite Index	VarA	VarB	Equip X	Equip Y	Notes
312	item184	凌空飞降	20	Sscroll	Misc	S13	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
313	item184	御气奇术	30	Sscroll	Misc	S14	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
314	item184	遍地开花	40	Sscroll	Misc	S15	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
315	item185	神奇跳跃	50	Sscroll	Misc	S16	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
316	item185	护体神盾	75	Sscroll	Misc	S17	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
317	item185	霹雳闪电	100	Sscroll	Misc	S18	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
318	item186	隐身奇术	150	Sscroll	Misc	S19	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
319	item186	雷鸣爆弹	200	Sscroll	Misc	S20	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
320	item186	飞行奇术	300	Sscroll	Misc	S21	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
321	item183	群星飞落	500	Sscroll	Misc	S22	1	2	10	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
322	item184	催醒奇术	10	Sscroll	Misc	S23	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
323	item184	毒液喷发	20	Sscroll	Misc	S24	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
324	item184	御水奇术	30	Sscroll	Misc	S25	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
325	item184	霹雳寒冰	40	Sscroll	Misc	S26	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
326	item185	凌波微步	50	Sscroll	Misc	S27	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
327	item185	魔力填充	75	Sscroll	Misc	S28	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
328	item185	酸弹飞射	100	Sscroll	Misc	S29	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
329	item186	天赋魔力	150	Sscroll	Misc	S30	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
330	item186	时空之门	200	Sscroll	Misc	S31	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
331	item186	寒冰爆裂	300	Sscroll	Misc	S32	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
332	item183	时空道标	500	Sscroll	Misc	S33	1	2	10	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
333	item184	晕眩重击	10	Sscroll	Misc	S34	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
334	item184	迟缓大法	20	Sscroll	Misc	S35	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
335	item184	御土奇术	30	Sscroll	Misc	S36	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
336	item184	致命毒蜂	40	Sscroll	Misc	S37	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
337	item185	护体石肤	50	Sscroll	Misc	S38	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
338	item185	旋转飞镖	75	Sscroll	Misc	S39	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
339	item185	解除石化	100	Sscroll	Misc	S40	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
340	item186	巨石轰击	150	Sscroll	Misc	S41	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
341	item186	隔空取物	200	Sscroll	Misc	S42	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
342	item186	死亡之花	300	Sscroll	Misc	S43	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
343	item183	力压千钧	500	Sscroll	Misc	S44	1	2	10	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
344	item184	探知生命	10	Sscroll	Misc	S45	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
345	item184	圣灵佑佐	20	Sscroll	Misc	S46	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
346	item184	天赐神运	30	Sscroll	Misc	S47	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
347	item184	驱散亡灵	40	Sscroll	Misc	S48	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
348	item185	驱魔除咒	50	Sscroll	Misc	S49	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
349	item185	天神护体	75	Sscroll	Misc	S50	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
350	item185	天赐神力	100	Sscroll	Misc	S51	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
351	item186	灵魂移位	150	Sscroll	Misc	S52	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
352	item186	死而复生	200	Sscroll	Misc	S53	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
353	item186	分享生命	300	Sscroll	Misc	S54	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
354	item183	转世重生	500	Sscroll	Misc	S55	1	2	10	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
355	item184	驱逐恐惧	10	Sscroll	Misc	S56	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
356	item184	惊心动魄	20	Sscroll	Misc	S57	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
357	item184	心智防御	30	Sscroll	Misc	S58	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
358	item184	心灵感应	40	Sscroll	Misc	S59	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
359	item185	消除敌意	50	Sscroll	Misc	S60	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
360	item185	治愈麻痹	75	Sscroll	Misc	S61	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
361	item185	狂性大发	100	Sscroll	Misc	S62	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
362	item186	凶神恶煞	150	Sscroll	Misc	S63	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
363	item186	治愈痴狂	200	Sscroll	Misc	S64	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
364	item186	魂飞魄散	300	Sscroll	Misc	S65	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
365	item183	夺魂大法	500	Sscroll	Misc	S66	1	2	10	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
366	item184	治愈虚弱	10	Sscroll	Misc	S67	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
367	item184	疗伤大法	20	Sscroll	Misc	S68	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
368	item184	肢体防御	30	Sscroll	Misc	S69	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
369	item184	魔法伤害	40	Sscroll	Misc	S70	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
370	item185	浴火重生	50	Sscroll	Misc	S71	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
371	item185	疗毒妙方	75	Sscroll	Misc	S72	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
372	item185	重拳出击	100	Sscroll	Misc	S73	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
373	item186	治愈疾病	150	Sscroll	Misc	S74	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
374	item186	抗魔奇术	200	Sscroll	Misc	S75	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
375	item186	魔法神拳	300	Sscroll	Misc	S76	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
376	item183	疗伤圣法	500	Sscroll	Misc	S77	1	2	10	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
377	item184	光明之焰	100	Sscroll	Misc	S78	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
378	item184	亡灵杀手	150	Sscroll	Misc	S79	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
379	item184	驱散魔法	200	Sscroll	Misc	S80	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
380	item184	定身大法	250	Sscroll	Misc	S81	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
381	item185	元素召唤	300	Sscroll	Misc	S82	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
382	item185	天佑一日	350	Sscroll	Misc	S83	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
383	item185	死亡之光	400	Sscroll	Misc	S84	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
384	item186	神明护体	500	Sscroll	Misc	S85	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
385	item186	神佑一时	600	Sscroll	Misc	S86	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
386	item186	聚光魔球	750	Sscroll	Misc	S87	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
387	item183	普渡众生	1000	Sscroll	Misc	S88	1	2	10	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
388	item184	起死回生	100	Sscroll	Misc	S89	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
389	item184	毒云笼罩	150	Sscroll	Misc	S90	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
390	item184	嗜血武器	200	Sscroll	Misc	S91	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
391	item184	缩身大法	250	Sscroll	Misc	S92	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
392	item185	钢镖齐射	300	Sscroll	Misc	S93	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
393	item185	操纵亡灵	350	Sscroll	Misc	S94	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
394	item185	同生共死	400	Sscroll	Misc	S95	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
395	item186	嫁祸大法	500	Sscroll	Misc	S96	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
396	item186	神龙吐珠	600	Sscroll	Misc	S97	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
397	item186	末日审判	750	Sscroll	Misc	S98	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
398	item183	惊魂夺魄	1000	Sscroll	Misc	S99	1	2	10	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
399	null	_scroll/book399	0	0	0	0	0	0	0	_scroll/book399	0	0	0	0	0	Description here.
400	item190	光明之火	100	Book	Misc	S1	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级火魔法才能学习这个魔法。
401	item190	霹雳火焰	200	Book	Misc	S2	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级火魔法才能学习这个魔法。
402	item190	御火奇术	300	Book	Misc	S3	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级火魔法才能学习这个魔法。
403	item190	赤焰光环	400	Book	Misc	S4	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级火魔法才能学习这个魔法。
404	item191	攻击加速	500	Book	Misc	S5	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级火魔法才能学习这个魔法。
405	item191	连珠火球	750	Book	Misc	S6	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级火魔法才能学习这个魔法。
406	item191	烈火爆雷	1000	Book	Misc	S7	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级火魔法才能学习这个魔法。
407	item192	怒火焚身	1500	Book	Misc	S8	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级火魔法才能学习这个魔法。
408	item192	流星火雨	2000	Book	Misc	S9	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级火魔法才能学习这个魔法。
409	item192	地狱烈焰	3000	Book	Misc	S10	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级火魔法才能学习这个魔法。
410	item193	烈火威弹	5000	Book	Misc	S11	1	3	15	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握宗师级火魔法才能学习这个魔法。
411	item190	魔力神眼	100	Book	Misc	S12	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级空气魔法才能学习这个魔法。
412	item190	凌空飞降	200	Book	Misc	S13	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级空气魔法才能学习这个魔法。
413	item190	御气奇术	300	Book	Misc	S14	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级空气魔法才能学习这个魔法。
414	item190	遍地开花	400	Book	Misc	S15	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级空气魔法才能学习这个魔法。
415	item191	神奇跳跃	500	Book	Misc	S16	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级空气魔法才能学习这个魔法。
416	item191	护体神盾	750	Book	Misc	S17	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级空气魔法才能学习这个魔法。
417	item191	霹雳闪电	1000	Book	Misc	S18	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级空气魔法才能学习这个魔法。
418	item192	隐身奇术	1500	Book	Misc	S19	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级空气魔法才能学习这个魔法。
419	item192	雷鸣爆弹	2000	Book	Misc	S20	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级空气魔法才能学习这个魔法。
420	item192	飞行奇术	3000	Book	Misc	S21	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级空气魔法才能学习这个魔法。
421	item193	群星飞落	5000	Book	Misc	S22	1	3	15	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握宗师级空气魔法才能学习这个魔法。
422	item190	催醒奇术	100	Book	Misc	S23	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级水魔法才能学习这个魔法。
423	item190	毒液喷发	200	Book	Misc	S24	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级水魔法才能学习这个魔法。
424	item190	御水奇术	300	Book	Misc	S25	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级水魔法才能学习这个魔法。
425	item190	霹雳寒冰	400	Book	Misc	S26	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级水魔法才能学习这个魔法。
426	item191	凌波微步	500	Book	Misc	S27	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级水魔法才能学习这个魔法。
427	item191	魔力填充	750	Book	Misc	S28	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级水魔法才能学习这个魔法。
428	item191	酸弹飞射	1000	Book	Misc	S29	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级水魔法才能学习这个魔法。
429	item192	天赋魔力	1500	Book	Misc	S30	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级水魔法才能学习这个魔法。
430	item192	时空之门	2000	Book	Misc	S31	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级水魔法才能学习这个魔法。
431	item192	寒冰爆裂	3000	Book	Misc	S32	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级水魔法才能学习这个魔法。
432	item193	时空道标	5000	Book	Misc	S33	1	3	15	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握宗师级水魔法才能学习这个魔法。
433	item190	晕眩重击	100	Book	Misc	S34	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级土魔法才能学习这个魔法。
434	item190	迟缓大法	200	Book	Misc	S35	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级土魔法才能学习这个魔法。
435	item190	御土奇术	300	Book	Misc	S36	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级土魔法才能学习这个魔法。
436	item190	致命毒蜂	400	Book	Misc	S37	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级土魔法才能学习这个魔法。
437	item191	护体石肤	500	Book	Misc	S38	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级土魔法才能学习这个魔法。
438	item191	旋转飞镖	750	Book	Misc	S39	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级土魔法才能学习这个魔法。
439	item191	解除石化	1000	Book	Misc	S40	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级土魔法才能学习这个魔法。
440	item192	巨石轰击	1500	Book	Misc	S41	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级土魔法才能学习这个魔法。
441	item192	隔空取物	2000	Book	Misc	S42	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级土魔法才能学习这个魔法。
442	item192	死亡之花	3000	Book	Misc	S43	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级土魔法才能学习这个魔法。
443	item193	力压千钧	5000	Book	Misc	S44	1	3	15	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握宗师级土魔法才能学习这个魔法。
444	item190	探知生命	100	Book	Misc	S45	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级灵魂魔法才能学习这个魔法。
445	item190	圣灵佑佐	200	Book	Misc	S46	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级灵魂魔法才能学习这个魔法。
446	item190	天赐神运	300	Book	Misc	S47	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级灵魂魔法才能学习这个魔法。
447	item190	驱散亡灵	400	Book	Misc	S48	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级灵魂魔法才能学习这个魔法。
448	item191	驱魔除咒	500	Book	Misc	S49	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级灵魂魔法才能学习这个魔法。
449	item191	天神护体	750	Book	Misc	S50	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级灵魂魔法才能学习这个魔法。
450	item191	天赐神力	1000	Book	Misc	S51	1	3	5	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握专家级灵魂魔法才能学习这个魔法。
451	item192	灵魂移位	1500	Book	Misc	S52	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级灵魂魔法才能学习这个魔法。
452	item192	死而复生	2000	Book	Misc	S53	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级灵魂魔法才能学习这个魔法。
453	item192	分享生命	3000	Book	Misc	S54	1	3	10	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握大师级灵魂魔法才能学习这个魔法。
454	item193	转世重生	5000	Book	Misc	S55	1	3	15	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握宗师级灵魂魔法才能学习这个魔法。
455	item190	驱逐恐惧	100	Book	Misc	S56	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级心智魔法才能学习这个魔法。
456	item190	惊心动魄	200	Book	Misc	S57	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级心智魔法才能学习这个魔法。
457	item190	心智防御	300	Book	Misc	S58	1	3	1	魔法书	78	0	0	0	0	这是一本魔法书。要学习的时候将之拿起，然后在队员的肖像上按左键。你的队员必须掌握普通级心智魔法才能学习这个魔法。
