															
Item #	Pic File	Name	Value	Equip Stat	Skill Group	Mod1	Mod2	material	ID/Rep/St	Not identified name	Sprite Index	Shape	Equip X	Equip Y	Notes
417	trident3	_(TRANS)_	30000	Weapon1or2	Spear	2d6	15	Relic	20	_(TRANS)_	11	0	492	2	_(TRANS)_
418	axe5	_(TRANS)_	30000	Weapon	Axe	4d2	14	Relic	20	_(TRANS)_	7	0	490	63	_(TRANS)_
419	2hsword3	_(TRANS)_	30000	Weapon2	Sword	4d5	12	Relic	20	_(TRANS)_	2	0	502	2	_(TRANS)_
420	bow5	_(TRANS)_	30000	Missile	Bow	5d2	12	Relic	20	_(TRANS)_	12	0	567	26	_(TRANS)_
421	chn5icon	_(TRANS)_	30000	Armor	Chain	8	38	Relic	20	_(TRANS)_	21	0	0	0	_(TRANS)_
422	pl3icon	_(TRANS)_	30000	Armor	Plate	20	44	Relic	20	_(TRANS)_	22	0	0	0	_(TRANS)_
423	lshield5	_(TRANS)_	30000	Shield	Shield	6	23	Relic	20	_(TRANS)_	24	0	535	131	_(TRANS)_
424	crown3a	_(TRANS)_	30000	Helm	Misc	0	10	Relic	20	_(TRANS)_	27	0	540	53	_(TRANS)_
425	cape5a	_(TRANS)_	30000	cloak	Misc	1	15	Relic	20	_(TRANS)_	29	0	490	80	_(TRANS)_
426	boots5	_(TRANS)_	30000	Boots	Misc	2	15	Relic	20	_(TRANS)_	31	0	541	285	_(TRANS)_
427	ring9	_(TRANS)_	30000	Ring	Misc	0	4	Relic	20	_(TRANS)_	32	0	0	0	_(TRANS)_
428	ring10	_(TRANS)_	30000	Ring	Misc	0	4	Relic	20	_(TRANS)_	32	0	0	0	_(TRANS)_
429	amulet5	_(TRANS)_	30000	Amulet	Misc	0	6	Relic	20	_(TRANS)_	33	0	0	0	_(TRANS)_
430	pouch1	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	69	0	0	0	_(TRANS)_
431	pouch2	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	69	0	0	0	_(TRANS)_
432	pouch3	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	69	0	0	0	_(TRANS)_
433	hglass	_(TRANS)_	0	N / A	Misc	0	0	2	0	_(TRANS)_	71	0	0	0	_(TRANS)_
434	chalice	_(TRANS)_	0	N / A	Misc	0	0	4	0	_(TRANS)_	72	0	0	0	_(TRANS)_
435	horn	_(TRANS)_	0	N / A	Misc	0	0	4	0	_(TRANS)_	73	0	0	0	_(TRANS)_
436	gem1	_(TRANS)_	4000	N / A	Misc	0	0	5	0	_(TRANS)_	116	0	0	0	_(TRANS)_
437	gem2	_(TRANS)_	1000	N / A	Misc	0	0	5	0	_(TRANS)_	117	0	0	0	_(TRANS)_
438	gem3	_(TRANS)_	1200	N / A	Misc	0	0	5	0	_(TRANS)_	118	0	0	0	_(TRANS)_
439	gem4	_(TRANS)_	2200	N / A	Misc	0	0	5	0	_(TRANS)_	119	0	0	0	_(TRANS)_
440	gem5	_(TRANS)_	1400	N / A	Misc	0	0	5	0	_(TRANS)_	120	0	0	0	_(TRANS)_
441	gem6	_(TRANS)_	1600	N / A	Misc	0	0	5	0	_(TRANS)_	121	0	0	0	_(TRANS)_
442	gem7	_(TRANS)_	1800	N / A	Misc	0	0	5	0	_(TRANS)_	122	0	0	0	_(TRANS)_
443	gem8	_(TRANS)_	2000	N / A	Misc	0	0	5	0	_(TRANS)_	123	0	0	0	_(TRANS)_
444	gem9	_(TRANS)_	2500	N / A	Misc	0	0	5	0	_(TRANS)_	124	0	0	0	_(TRANS)_
445	gem10	_(TRANS)_	3000	N / A	Misc	0	0	5	0	_(TRANS)_	125	0	0	0	_(TRANS)_
446	crysball	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	75	0	0	0	_(TRANS)_
447	tarot	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	76	0	0	0	_(TRANS)_
448	ankh	_(TRANS)_	0	N / A	Misc	0	0	5	0	_(TRANS)_	77	0	0	0	_(TRANS)_
449	cndlabra	_(TRANS)_	0	N / A	Misc	0	0	5	0	_(TRANS)_	78	0	0	0	_(TRANS)_
450	statuet1	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	79	0	0	0	_(TRANS)_
451	statuet2	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	80	0	0	0	_(TRANS)_
452	statuet3	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	81	0	0	0	_(TRANS)_
453	statuet4	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	82	0	0	0	_(TRANS)_
454	statuet5	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	83	0	0	0	_(TRANS)_
455	claw	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	84	0	0	0	_(TRANS)_
456	cube	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	85	0	0	0	_(TRANS)_
457	shard	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	86	0	0	0	_(TRANS)_
458	blkperl	_(TRANS)_	0	N / A	Misc	0	0	4	0	_(TRANS)_	87	0	0	0	_(TRANS)_
459	wytprl	_(TRANS)_	0	N / A	Misc	0	0	4	0	_(TRANS)_	88	0	0	0	_(TRANS)_
460	rose	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	89	0	0	0	_(TRANS)_
461	bell	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	90	0	0	0	_(TRANS)_
462	gong	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	91	0	0	0	_(TRANS)_
463	horsshu	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	92	0	0	0	_(TRANS)_
464	skull	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	93	0	0	0	_(TRANS)_
465	thybone	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	94	0	0	0	_(TRANS)_
466	crysskull	_(TRANS)_	0	N / A	Misc	0	0	2	0	_(TRANS)_	95	0	0	0	_(TRANS)_
467	shovel	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	96	0	0	0	_(TRANS)_
468	lockpick	_(TRANS)_	0	N / A	Misc	0	0	4	0	_(TRANS)_	97	0	0	0	_(TRANS)_
469	rope	_(TRANS)_	0	N / A	Misc	0	0	2	0	_(TRANS)_	98	0	0	0	_(TRANS)_
470	stone	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	99	0	0	0	_(TRANS)_
471	quill	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	100	0	0	0	_(TRANS)_
472	pyramid	_(TRANS)_	0	N / A	Misc	0	0	5	0	_(TRANS)_	101	0	0	0	_(TRANS)_
473	keg	_(TRANS)_	0	N / A	Misc	0	0	5	0	_(TRANS)_	104	0	0	0	_(TRANS)_
474	egg	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	105	0	0	0	_(TRANS)_
475	chime	_(TRANS)_	0	N / A	Misc	0	0	4	0	_(TRANS)_	106	0	0	0	_(TRANS)_
476	tooth	_(TRANS)_	0	N / A	Misc	0	0	4	0	_(TRANS)_	107	0	0	0	_(TRANS)_
477	clover	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	108	0	0	0	_(TRANS)_
478	flute	_(TRANS)_	0	N / A	Misc	0	0	4	0	_(TRANS)_	109	0	0	0	_(TRANS)_
479	harp	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	110	0	0	0	_(TRANS)_
480	jewelegg	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	111	0	0	0	_(TRANS)_
481	heart	_(TRANS)_	0	N / A	Misc	0	0	2	0	_(TRANS)_	112	0	0	0	_(TRANS)_
482	amber	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	113	0	0	0	_(TRANS)_
483	aladnlmp	_(TRANS)_	0	N / A	Misc	0	0	5	0	_(TRANS)_	114	0	0	0	_(TRANS)_
484	apple	_(TRANS)_	0	N / A	Misc	0	0	2	0	_(TRANS)_	115	0	0	0	_(TRANS)_
485	nwcapea	_(TRANS)_	0	Cloak	Misc	1	4	2	0	_(TRANS)_	29	10	490	85	_(TRANS)_
486	keyring	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	68	0	0	0	_(TRANS)_
487	keys1	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
488	keys2	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
489	keys3	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
490	keys4	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
491	keys5	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
492	keys6	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
493	map	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	103	0	0	0	_(TRANS)_
494	map	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	103	0	0	0	_(TRANS)_
495	map	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	103	0	0	0	_(TRANS)_
496	map	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	103	0	0	0	_(TRANS)_
497	map	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	103	0	0	0	_(TRANS)_
498	axe4	_(TRANS)_	0	Weapon	Axe	4d2	9	5	0	_(TRANS)_	7	9	497	66	_(TRANS)_
499	lshield3	_(TRANS)_	0	Shield	Shield	6	3	4	0	_(TRANS)_	23	0	542	129	_(TRANS)_
500	scroll5	_(TRANS)_	0	Mscroll	Misc	M1	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
501	scroll5	_(TRANS)_	0	Mscroll	Misc	M2	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
502	scroll5	_(TRANS)_	0	Mscroll	Misc	M3	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
503	scroll5	_(TRANS)_	0	Mscroll	Misc	M4	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
504	scroll5	_(TRANS)_	0	Mscroll	Misc	M5	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
505	scroll5	_(TRANS)_	0	Mscroll	Misc	M6	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
506	scroll5	_(TRANS)_	0	Mscroll	Misc	M7	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
507	scroll5	_(TRANS)_	0	Mscroll	Misc	M8	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
508	scroll5	_(TRANS)_	0	Mscroll	Misc	M9	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
509	scroll5	_(TRANS)_	0	Mscroll	Misc	M10	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
510	scroll5	_(TRANS)_	0	Mscroll	Misc	M11	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
511	scroll5	_(TRANS)_	0	Mscroll	Misc	M12	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
512	scroll5	_(TRANS)_	0	Mscroll	Misc	M13	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
513	scroll5	_(TRANS)_	0	Mscroll	Misc	M14	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
514	scroll5	_(TRANS)_	0	Mscroll	Misc	M15	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
515	scroll5	_(TRANS)_	0	Mscroll	Misc	M16	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
516	scroll5	_(TRANS)_	0	Mscroll	Misc	M17	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
517	scroll5	_(TRANS)_	0	Mscroll	Misc	M18	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
518	scroll5	_(TRANS)_	0	Mscroll	Misc	M19	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
519	scroll5	_(TRANS)_	0	Mscroll	Misc	M20	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
520	scroll5	_(TRANS)_	0	Mscroll	Misc	M21	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
521	scroll5	_(TRANS)_	0	Mscroll	Misc	M22	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
522	scroll5	_(TRANS)_	0	Mscroll	Misc	M23	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
523	scroll5	_(TRANS)_	0	Mscroll	Misc	M24	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
524	scroll5	_(TRANS)_	0	Mscroll	Misc	M25	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
525	scroll5	_(TRANS)_	0	Mscroll	Misc	M26	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
526	scroll5	_(TRANS)_	0	Mscroll	Misc	M27	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
527	scroll5	_(TRANS)_	0	Mscroll	Misc	M28	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
528	scroll5	_(TRANS)_	0	Mscroll	Misc	M29	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
529	scroll5	_(TRANS)_	0	Mscroll	Misc	M30	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
530	scroll5	_(TRANS)_	0	Mscroll	Misc	M31	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
531	scroll5	_(TRANS)_	0	Mscroll	Misc	M32	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
532	scroll5	_(TRANS)_	0	Mscroll	Misc	M33	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
533	scroll5	_(TRANS)_	0	Mscroll	Misc	M34	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
534	scroll5	_(TRANS)_	0	Mscroll	Misc	M35	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
535	scroll5	_(TRANS)_	0	Mscroll	Misc	M36	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
536	scroll5	_(TRANS)_	0	Mscroll	Misc	M37	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
537	scroll5	_(TRANS)_	0	Mscroll	Misc	M38	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
538	scroll5	_(TRANS)_	0	Mscroll	Misc	M39	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
539	scroll5	_(TRANS)_	0	Mscroll	Misc	M40	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
540	scroll5	_(TRANS)_	0	Mscroll	Misc	M41	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
541	scroll5	_(TRANS)_	0	Mscroll	Misc	M42	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
542	scroll5	_(TRANS)_	0	Mscroll	Misc	M43	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
543	scroll5	_(TRANS)_	0	Mscroll	Misc	M44	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
544	scroll5	_(TRANS)_	0	Mscroll	Misc	M45	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
545	scroll5	_(TRANS)_	0	Mscroll	Misc	M46	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
546	scroll5	_(TRANS)_	0	Mscroll	Misc	M47	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
547	scroll5	_(TRANS)_	0	Mscroll	Misc	M48	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
548	scroll5	_(TRANS)_	0	Mscroll	Misc	M49	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
549	scroll5	_(TRANS)_	0	Mscroll	Misc	M50	1	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
550	memcryst	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	132	0	0	0	_(TRANS)_
551	memcryst	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	132	0	0	0	_(TRANS)_
552	memcryst	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	132	0	0	0	_(TRANS)_
553	memcryst	_(TRANS)_	0	N / A	Misc	0	0	1	0	_(TRANS)_	132	0	0	0	_(TRANS)_
554	pouch1	_(TRANS)_	0	N / A	Misc	0	0	3	0	_(TRANS)_	69	0	0	0	_(TRANS)_
555	keys1	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
556	keys2	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
557	keys3	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
558	keys4	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
559	keys5	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
560	keys6	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
561	keys1	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
562	keys2	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
563	keys3	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
564	keys4	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
565	keys5	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
566	keys6	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
567	keys1	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
568	keys2	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
569	keys3	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
570	keys4	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
571	keys5	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
572	keys6	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
573	keys1	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
574	keys2	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
575	keys3	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
576	keys4	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
577	keys5	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
578	keys6	_(TRANS)_	0	N / A	Misc	0	0	6	0	_(TRANS)_	67	0	0	0	_(TRANS)_
579	amulet5	_(TRANS)_	0	Amulet	Misc	0	0	4	0	_(TRANS)_	33	0	0	0	_(TRANS)_
580	scroll4	_(TRANS)_	0	N / A	Misc	0	0	2	0	_(TRANS)_	35	0	0	0	_(TRANS)_
