"1-199 equipable items, 200- potions, 300- scrolls, 400-books, 500- artifacts, 600 quest items 700- message scrolls "																
Item #	Pic File	Name	Value	Equip Stat	Skill Group	Mod1	Mod2	material	ID/Rep/St	Not identified name	Sprite Index	VarA	VarB	Equip X	Equip Y	Notes
431	item210	_(TRANS_CONTEXT:'spells')_	3000	Book	Misc	S32	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
432	item209	_(TRANS_CONTEXT:'spells')_	5000	Book	Misc	S33	1	3	15	_(TRANS)_	78	0	0	0	0	_(TRANS)_
433	item207	_(TRANS_CONTEXT:'spells')_	100	Book	Misc	S34	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
434	item207	_(TRANS_CONTEXT:'spells')_	200	Book	Misc	S35	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
435	item207	_(TRANS_CONTEXT:'spells')_	300	Book	Misc	S36	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
436	item207	_(TRANS_CONTEXT:'spells')_	400	Book	Misc	S37	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
437	item208	_(TRANS_CONTEXT:'spells')_	500	Book	Misc	S38	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
438	item208	_(TRANS_CONTEXT:'spells')_	750	Book	Misc	S39	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
439	item208	_(TRANS_CONTEXT:'spells')_	1000	Book	Misc	S40	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
440	item210	_(TRANS_CONTEXT:'spells')_	1500	Book	Misc	S41	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
441	item210	_(TRANS_CONTEXT:'spells')_	2000	Book	Misc	S42	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
442	item210	_(TRANS_CONTEXT:'spells')_	3000	Book	Misc	S43	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
443	item209	_(TRANS_CONTEXT:'spells')_	5000	Book	Misc	S44	1	3	15	_(TRANS)_	78	0	0	0	0	_(TRANS)_
444	item207	_(TRANS_CONTEXT:'spells')_	100	Book	Misc	S45	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
445	item207	_(TRANS_CONTEXT:'spells')_	200	Book	Misc	S46	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
446	item207	_(TRANS_CONTEXT:'spells')_	300	Book	Misc	S47	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
447	item207	_(TRANS_CONTEXT:'spells')_	400	Book	Misc	S48	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
448	item208	_(TRANS_CONTEXT:'spells')_	500	Book	Misc	S49	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
449	item208	_(TRANS_CONTEXT:'spells')_	750	Book	Misc	S50	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
450	item208	_(TRANS_CONTEXT:'spells')_	1000	Book	Misc	S51	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
451	item210	_(TRANS_CONTEXT:'spells')_	1500	Book	Misc	S52	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
452	item210	_(TRANS_CONTEXT:'spells')_	2000	Book	Misc	S53	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
453	item210	_(TRANS_CONTEXT:'spells')_	3000	Book	Misc	S54	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
454	item209	_(TRANS_CONTEXT:'spells')_	5000	Book	Misc	S55	1	3	15	_(TRANS)_	78	0	0	0	0	_(TRANS)_
455	item207	_(TRANS_CONTEXT:'spells')_	100	Book	Misc	S56	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
456	item207	_(TRANS_CONTEXT:'spells')_	200	Book	Misc	S57	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
457	item207	_(TRANS_CONTEXT:'spells')_	300	Book	Misc	S58	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
458	item207	_(TRANS_CONTEXT:'spells')_	400	Book	Misc	S59	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
459	item208	_(TRANS_CONTEXT:'spells')_	500	Book	Misc	S60	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
460	item208	_(TRANS_CONTEXT:'spells')_	750	Book	Misc	S61	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
461	item208	_(TRANS_CONTEXT:'spells')_	1000	Book	Misc	S62	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
462	item210	_(TRANS_CONTEXT:'spells')_	1500	Book	Misc	S63	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
463	item210	_(TRANS_CONTEXT:'spells')_	2000	Book	Misc	S64	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
464	item210	_(TRANS_CONTEXT:'spells')_	3000	Book	Misc	S65	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
465	item209	_(TRANS_CONTEXT:'spells')_	5000	Book	Misc	S66	1	3	15	_(TRANS)_	78	0	0	0	0	_(TRANS)_
466	item207	_(TRANS_CONTEXT:'spells')_	100	Book	Misc	S67	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
467	item207	_(TRANS_CONTEXT:'spells')_	200	Book	Misc	S68	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
468	item207	_(TRANS_CONTEXT:'spells')_	300	Book	Misc	S69	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
469	item207	_(TRANS_CONTEXT:'spells')_	400	Book	Misc	S70	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
470	item208	_(TRANS_CONTEXT:'spells')_	500	Book	Misc	S71	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
471	item208	_(TRANS_CONTEXT:'spells')_	750	Book	Misc	S72	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
472	item208	_(TRANS_CONTEXT:'spells')_	1000	Book	Misc	S73	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
473	item210	_(TRANS_CONTEXT:'spells')_	1500	Book	Misc	S74	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
474	item210	_(TRANS_CONTEXT:'spells')_	2000	Book	Misc	S75	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
475	item210	_(TRANS_CONTEXT:'spells')_	3000	Book	Misc	S76	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
476	item209	_(TRANS_CONTEXT:'spells')_	5000	Book	Misc	S77	1	3	15	_(TRANS)_	78	0	0	0	0	_(TRANS)_
477	item207	_(TRANS_CONTEXT:'spells')_	1000	Book	Misc	S78	1	3	3	_(TRANS)_	78	0	0	0	0	_(TRANS)_
478	item207	_(TRANS_CONTEXT:'spells')_	1500	Book	Misc	S79	1	3	3	_(TRANS)_	78	0	0	0	0	_(TRANS)_
479	item207	_(TRANS_CONTEXT:'spells')_	2000	Book	Misc	S80	1	3	3	_(TRANS)_	78	0	0	0	0	_(TRANS)_
480	item207	_(TRANS_CONTEXT:'spells')_	2500	Book	Misc	S81	1	3	3	_(TRANS)_	78	0	0	0	0	_(TRANS)_
481	item208	_(TRANS_CONTEXT:'spells')_	3000	Book	Misc	S82	1	3	8	_(TRANS)_	78	0	0	0	0	_(TRANS)_
482	item208	_(TRANS_CONTEXT:'spells')_	3500	Book	Misc	S83	1	3	8	_(TRANS)_	78	0	0	0	0	_(TRANS)_
483	item208	_(TRANS_CONTEXT:'spells')_	4000	Book	Misc	S84	1	3	8	_(TRANS)_	78	0	0	0	0	_(TRANS)_
484	item210	_(TRANS_CONTEXT:'spells')_	5000	Book	Misc	S85	1	3	14	_(TRANS)_	78	0	0	0	0	_(TRANS)_
485	item210	_(TRANS_CONTEXT:'spells')_	6000	Book	Misc	S86	1	3	14	_(TRANS)_	78	0	0	0	0	_(TRANS)_
486	item210	_(TRANS_CONTEXT:'spells')_	7500	Book	Misc	S87	1	3	14	_(TRANS)_	78	0	0	0	0	_(TRANS)_
487	item209	_(TRANS_CONTEXT:'spells')_	10000	Book	Misc	S88	1	3	19	_(TRANS)_	78	0	0	0	0	_(TRANS)_
488	item207	_(TRANS_CONTEXT:'spells')_	1000	Book	Misc	S89	1	3	3	_(TRANS)_	78	0	0	0	0	_(TRANS)_
489	item207	_(TRANS_CONTEXT:'spells')_	1500	Book	Misc	S90	1	3	3	_(TRANS)_	78	0	0	0	0	_(TRANS)_
490	item207	_(TRANS_CONTEXT:'spells')_	2000	Book	Misc	S91	1	3	3	_(TRANS)_	78	0	0	0	0	_(TRANS)_
491	item207	_(TRANS_CONTEXT:'spells')_	2500	Book	Misc	S92	1	3	3	_(TRANS)_	78	0	0	0	0	_(TRANS)_
492	item208	_(TRANS_CONTEXT:'spells')_	3000	Book	Misc	S93	1	3	8	_(TRANS)_	78	0	0	0	0	_(TRANS)_
493	item208	_(TRANS_CONTEXT:'spells')_	3500	Book	Misc	S94	1	3	8	_(TRANS)_	78	0	0	0	0	_(TRANS)_
494	item208	_(TRANS_CONTEXT:'spells')_	4000	Book	Misc	S95	1	3	8	_(TRANS)_	78	0	0	0	0	_(TRANS)_
495	item210	_(TRANS_CONTEXT:'spells')_	5000	Book	Misc	S96	1	3	14	_(TRANS)_	78	0	0	0	0	_(TRANS)_
496	item210	_(TRANS_CONTEXT:'spells')_	6000	Book	Misc	S97	1	3	14	_(TRANS)_	78	0	0	0	0	_(TRANS)_
497	item210	_(TRANS_CONTEXT:'spells')_	7500	Book	Misc	S98	1	3	14	_(TRANS)_	78	0	0	0	0	_(TRANS)_
498	item209	_(TRANS_CONTEXT:'spells')_	10000	Book	Misc	S99	1	3	19	_(TRANS)_	78	0	0	0	0	_(TRANS)_
499	null	book 499	0	0	0	0	0	0	0	0	1	0	0	0	0	book 499
500	item235	_(TRANS)_	20000	Weapon	Sword	3d3	14	Artifact	20	_(TRANS)_	1	0	0	29	159	_(TRANS)_
501	item296	_(TRANS)_	20000	Weapon	Sword	3d3	14	Artifact	20	_(TRANS)_	1	0	0	29	159	_(TRANS)_
502	item236	_(TRANS)_	15000	Weapon	Sword	3d4	14	Artifact	20	_(TRANS)_	3	0	0	22	141	_(TRANS)_
503	item237	_(TRANS)_	20000	Weapon	Sword	2d4	13	Artifact	20	_(TRANS)_	4	0	0	33	136	_(TRANS)_
504	item240	_(TRANS)_	20000	Weapon	Axe	4d2	12	Artifact	20	_(TRANS)_	7	0	0	43	129	_(TRANS)_
505	item241	_(TRANS)_	15000	Weapon2	Axe	3d7	15	Artifact	20	_(TRANS)_	8	0	0	43	157	_(TRANS)_
506	item045	_(TRANS)_	20000	Weapon1or2	Spear	1d9	14	Artifact	20	_(TRANS)_	9	0	0	17	141	_(TRANS)_
507	item243	_(TRANS)_	15000	Weapon1or2	Spear	3d6	15	Artifact	20	_(TRANS)_	10	0	0	48	160	_(TRANS)_
508	item239	_(TRANS)_	20000	Weapon	Dagger	2d3	10	Artifact	20	_(TRANS)_	6	0	0	20	94	_(TRANS)_
509	item249	_(TRANS)_	20000	Weapon	Mace	2d4	14	Artifact	20	_(TRANS)_	14	0	0	20	95	_(TRANS)_
510	item247	_(TRANS)_	20000	Weapon	Mace	3d3	12	Artifact	20	_(TRANS)_	16	0	0	36	187	_(TRANS)_
511	item250	_(TRANS)_	20000	Weapon2	Staff	3d4	10	Artifact	20	_(TRANS)_	17	0	0	31	113	_(TRANS)_
512	item245	_(TRANS)_	20000	Missile	Bow	5d2	10	Artifact	20	_(TRANS)_	12	0	0	26	101	_(TRANS)_
513	item251	_(TRANS)_	20000	Armor	Leather	4	30	Artifact	20	_(TRANS)_	20	0	0	0	0	_(TRANS)_
514	item252	_(TRANS)_	20000	Armor	Chain	8	40	Artifact	20	_(TRANS)_	21	0	0	0	0	_(TRANS)_
515	item253	_(TRANS)_	20000	Armor	Plate	20	50	Artifact	20	_(TRANS)_	22	0	0	0	0	_(TRANS)_
516	item254	_(TRANS)_	0	Shield	Shield	6	15	Artifact	20	_(TRANS)_	23	0	0	38	73	_(TRANS)_
517	item261	_(TRANS)_	20000	Gauntlets	Misc	3	0	Artifact	20	_(TRANS)_	30	0	0	0	0	_(TRANS)_
518	item262	_(TRANS)_	20000	Boots	Misc	2	8	Artifact	20	_(TRANS)_	31	0	0	0	0	_(TRANS)_
519	item140	_(TRANS)_	20000	Ring	Misc	0	0	Artifact	20	_(TRANS)_	32	0	0	0	0	_(TRANS)_
520	item256	_(TRANS)_	20000	Helm	Misc	2	10	Artifact	20	_(TRANS)_	25	0	0	0	0	_(TRANS)_
521	item258	_(TRANS)_	20000	Helm	Misc	0	0	Artifact	30	_(TRANS)_	27	0	0	0	0	_(TRANS)_
522	item260	_(TRANS)_	20000	Cloak	Misc	1	9	Artifact	20	_(TRANS)_	29	0	0	0	0	_(TRANS)_
523	item234	_(TRANS)_	30000	Weapon	Sword	3d4	12	Relic	30	_(TRANS)_	1	0	0	23	169	_(TRANS)_
524	item004	_(TRANS)_	30000	Weapon	Sword	3d3	15	Relic	30	_(TRANS)_	1	0	0	15	136	_(TRANS)_
525	item010	_(TRANS)_	30000	Weapon2	Sword	4d5	15	Relic	30	_(TRANS)_	2	0	0	17	161	_(TRANS)_
526	item248	_(TRANS)_	30000	Weapon	Axe	4d2	12	Relic	30	_(TRANS)_	7	0	0	24	124	_(TRANS)_
527	item242	_(TRANS)_	30000	Weapon1or2	Spear	1d9	13	Relic	30	_(TRANS)_	9	0	0	17	124	_(TRANS)_
528	item244	_(TRANS)_	30000	Weapon1or2	Spear	2d6	13	Relic	30	_(TRANS)_	9	0	0	20	133	_(TRANS)_
529	item238	_(TRANS)_	30000	Weapon	Dagger	2d2	15	Relic	30	_(TRANS)_	5	0	0	17	84	_(TRANS)_
530	item083	_(TRANS)_	30000	Weapon2	Staff	2d4	4	Relic	30	_(TRANS)_	17	0	0	34	108	_(TRANS)_
531	item059	_(TRANS)_	30000	Missile	Bow	5d2	10	Relic	30	_(TRANS)_	12	0	0	19	87	_(TRANS)_
532	item246	_(TRANS)_	30000	Missile	Bow	4d2	12	Relic	30	_(TRANS)_	13	0	0	36	87	_(TRANS)_
533	item251	_(TRANS)_	30000	Armor	Leather	4	15	Relic	30	_(TRANS)_	20	0	0	0	0	_(TRANS)_
534	item255	_(TRANS)_	30000	Shield	Shield	4	10	Relic	30	_(TRANS)_	24	0	0	61	52	_(TRANS)_
535	item141	_(TRANS)_	30000	Ring	Misc	0	0	Relic	30	_(TRANS)_	32	0	0	0	0	_(TRANS)_
536	item115	_(TRANS)_	30000	Helm	Misc	0	0	Relic	30	_(TRANS)_	26	0	0	0	0	_(TRANS)_
537	item121	_(TRANS)_	30000	Belt	Misc	0	0	Relic	30	_(TRANS)_	28	0	0	0	0	_(TRANS)_
538	item068	_(TRANS)_	12000	Weapon	Mace	3d4	7	Special	0	_(TRANS)_	14	Elemental Slaying	0	33	124	_(TRANS)_
539	item045	_(TRANS)_	0	Weapon1or2	Spear	2d9	13	Special	0	_(TRANS)_	9	Dragon Slaying	0	17	139	_(TRANS)_
540	item010	_(TRANS)_	0	Weapon2	Sword	4d5	12	Special	0	_(TRANS)_	2	Dragon Slaying	0	17	159	_(TRANS)_
541	item040	_(TRANS)_	0	Weapon2	Axe	3d7	15	Special	0	_(TRANS)_	8	of Ice	0	41	110	_(TRANS)_
542	item060	_(TRANS)_	15000	Missile	Bow	5d4	12	Special	30	_(TRANS)_	12	of Carnage	0	30	100	_(TRANS)_
543	null	artifact 543	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 543
544	null	artifact 544	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 544
545	null	artifact 545	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 545
546	null	artifact 546	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 546
547	null	artifact 547	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 547
548	null	artifact 548	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 548
549	null	artifact 549	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 549
550	null	artifact 550	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 550
551	null	artifact 551	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 551
552	null	artifact 552	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 552
553	null	artifact 553	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 553
554	null	artifact 554	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 554
555	null	artifact 555	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 555
556	null	artifact 556	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 556
557	null	artifact 557	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 557
558	null	artifact 558	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 558
559	null	artifact 559	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 559
560	null	artifact 560	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 560
561	null	artifact 561	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 561
562	null	artifact 562	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 562
563	null	artifact 563	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 563
564	null	artifact 564	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 564
565	null	artifact 565	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 565
566	null	artifact 566	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 566
567	null	artifact 567	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 567
568	null	artifact 568	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 568
569	null	artifact 569	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 569
570	null	artifact 570	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 570
571	null	artifact 571	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 571
572	null	artifact 572	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 572
573	null	artifact 573	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 573
574	null	artifact 574	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 574
575	null	artifact 575	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 575
576	null	artifact 576	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 576
577	null	artifact 577	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 577
578	null	artifact 578	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 578
579	null	artifact 579	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 579
580	null	artifact 580	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 580
581	null	artifact 581	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 581
582	null	artifact 582	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 582
583	null	artifact 583	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 583
584	null	artifact 584	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 584
585	null	artifact 585	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 585
586	null	artifact 586	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 586
587	null	artifact 587	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 587
588	null	artifact 588	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 588
589	null	artifact 589	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 589
590	null	artifact 590	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 590
591	null	artifact 591	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 591
592	null	artifact 592	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 592
593	null	artifact 593	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 593
594	null	artifact 594	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 594
595	null	artifact 595	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 595
596	null	artifact 596	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 596
597	null	artifact 597	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 597
598	null	artifact 598	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 598
599	null	artifact 599	0	0	0	0	0	0	0	0	1	0	0	0	0	artifact 599
600	null	quest item 600	0	N / A	Misc	0	0	0	0	0	1	0	0	0	0	quest item 600
601	null	quest item 601	0	N / A	Misc	0	0	0	0	0	1	0	0	0	0	quest item 601
602	item266	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	86	0	0	0	0	_(TRANS)_
603	item267	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	87	0	0	0	0	_(TRANS)_
604	item268	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	88	0	0	0	0	_(TRANS)_
605	item269	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	89	0	0	0	0	_(TRANS)_
606	item270	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	92	0	0	0	0	_(TRANS)_
607	item271	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	93	0	0	0	0	_(TRANS)_
608	item272	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	94	0	0	0	0	_(TRANS)_
609	item273	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	95	0	0	0	0	_(TRANS)_
610	item274	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	96	0	0	0	0	_(TRANS)_
611	item275	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	97	0	0	0	0	_(TRANS)_
612	item276	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	98	0	0	0	0	_(TRANS)_
613	item277	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	145	0	0	0	0	_(TRANS)_
614	item278	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	100	0	0	0	0	_(TRANS)_
615	item279	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	101	0	0	0	0	_(TRANS)_
616	item280	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	132	0	0	0	0	_(TRANS)_
617	item281	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	139	0	0	0	0	_(TRANS)_
618	item297	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	140	0	0	0	0	_(TRANS)_
619	item224	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	80	0	0	0	0	_(TRANS)_
620	Item232	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	80	0	0	0	0	_(TRANS)_
621	item233	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	80	0	0	0	0	_(TRANS)_
622	null	quest item 622	0	N / A	Misc	0	0	0	0	0	1	0	0	0	0	quest item 622
623	item212	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	143	0	0	0	0	_(TRANS)_
624	null	quest item 624	0	N / A	Misc	0	0	0	0	0	1	0	0	0	0	quest item 624
625	null	quest item 625	0	N / A	Misc	0	0	0	0	0	1	0	0	0	0	quest item 625
626	item207	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	78	0	0	0	0	_(TRANS)_
627	item293	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	102	0	0	0	0	_(TRANS)_
628	item294	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	103	0	0	0	0	_(TRANS)_
629	item295	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	104	0	0	0	0	_(TRANS)_
630	item298	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	105	0	0	0	0	_(TRANS)_
631	item299	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	106	0	0	0	0	_(TRANS)_
632	item300	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	107	0	0	0	0	_(TRANS)_
633	item301	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	108	0	0	0	0	_(TRANS)_
634	item302	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	109	0	0	0	0	_(TRANS)_
635	item303	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	110	0	0	0	0	_(TRANS)_
636	item304	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	111	0	0	0	0	_(TRANS)_
637	item305	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	112	0	0	0	0	_(TRANS)_
638	item306	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	113	0	0	0	0	_(TRANS)_
639	item307	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	141	0	0	0	0	_(TRANS)_
640	item308	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	114	0	0	0	0	_(TRANS)_
641	item309	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	142	0	0	0	0	_(TRANS)_
642	item310	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	115	0	0	0	0	_(TRANS)_
643	item311	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	116	0	0	0	0	_(TRANS)_
644	item312	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	117	0	0	0	0	_(TRANS)_
645	item313	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	118	0	0	0	0	_(TRANS)_
646	item314	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	119	0	0	0	0	_(TRANS)_
647	item315	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	120	0	0	0	0	_(TRANS)_
648	item316	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	121	0	0	0	0	_(TRANS)_
649	item317	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	122	0	0	0	0	_(TRANS)_
650	item318	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	86	0	0	0	0	_(TRANS)_
651	item319	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	123	0	0	0	0	_(TRANS)_
652	item320	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	78	0	0	0	0	_(TRANS)_
653	item321	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	124	0	0	0	0	_(TRANS)_
654	item322	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	125	0	0	0	0	_(TRANS)_
655	item329	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	126	0	0	0	0	_(TRANS)_
656	item326	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	127	0	0	0	0	_(TRANS)_
657	item327	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	128	0	0	0	0	_(TRANS)_
658	item323	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	129	0	0	0	0	_(TRANS)_
659	item324	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	130	0	0	0	0	_(TRANS)_
660	item325	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	131	0	0	0	0	_(TRANS)_
661	item230	_(TRANS)_	0	N / A	Misc	0	0	0	0	_(TRANS)_	80	0	0	0	0	_(TRANS)_
